ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU
ASV_3951,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA,ASV_3951
ASV_3952,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA,ASV_3952
ASV_3953,Bacteria,FBP,uncultured actinobacterium,uncultured actinobacterium,uncultured actinobacterium,uncultured actinobacterium,uncultured actinobacterium,ASV_3953
ASV_3954,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA,ASV_3954
ASV_3955,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,NA,ASV_3955
ASV_3956,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,uncultured bacterium,uncultured bacterium,ASV_3956
ASV_3957,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flaviaesturariibacter,uncultured bacterium,ASV_3957
ASV_3958,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,NA,ASV_3958
ASV_3959,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured Planctomycetales bacterium,ASV_3959
ASV_3961,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,uncultured bacterium,ASV_3961
ASV_3962,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,NA,ASV_3962
ASV_3963,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA,ASV_3963
ASV_3964,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,NA,ASV_3964
ASV_3965,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,NA,ASV_3965
ASV_3966,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uous_taxa,ASV_3966
ASV_3967,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,ASV_3967
ASV_3968,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea,NA,ASV_3968
ASV_3969,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,NA,NA,ASV_3969
ASV_3970,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,NA,ASV_3970
ASV_3971,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured Sphingobacteriales bacterium,ASV_3971
ASV_3972,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,ASV_3972
ASV_3973,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,ASV_3973
ASV_3974,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,uncultured gamma proteobacterium,ASV_3974
ASV_3975,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,NA,ASV_3975
ASV_3976,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA,NA,ASV_3976
ASV_3977,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,uous_taxa,ASV_3977
ASV_3978,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,ASV_3978
ASV_3979,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA,ASV_3979
ASV_3980,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,NA,ASV_3980
ASV_3981,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,uncultured Bacteroidales bacterium,uncultured Bacteroidales bacterium,ASV_3981
ASV_3982,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flaviaesturariibacter,uncultured bacterium,ASV_3982
ASV_3983,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,NA,ASV_3983
ASV_3984,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,uncultured,uncultured bacterium,ASV_3984
ASV_3985,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,ASV_3985
ASV_3986,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA,ASV_3986
ASV_3987,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,uncultured,uncultured bacterium,ASV_3987
ASV_3988,Bacteria,Actinobacteria,Acidimicrobiia,NA,NA,NA,NA,ASV_3988
ASV_3990,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA,ASV_3990
ASV_3991,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured bacterium,ASV_3991
ASV_3992,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,bacterium LWQ8,bacterium LWQ8,bacterium LWQ8,ASV_3992
ASV_3993,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,uncultured,uncultured gamma proteobacterium,ASV_3993
ASV_3994,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,uncultured actinobacterium,uncultured actinobacterium,uncultured actinobacterium,ASV_3994
ASV_3995,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,uncultured bacterium,ASV_3995
ASV_3996,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA,ASV_3996
ASV_3997,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,NA,ASV_3997
ASV_3998,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XII,Fusibacter,NA,ASV_3998
ASV_3999,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,NA,ASV_3999
ASV_4000,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 5,uncultured bacterium,ASV_4000
ASV_4001,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Lachnospiraceae bacterium 609,ASV_4001
ASV_4002,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,NA,ASV_4002
ASV_4003,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA,ASV_4003
ASV_4004,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured bacterium,ASV_4004
ASV_4005,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,ASV_4005
ASV_4006,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,NA,ASV_4006
ASV_4007,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium,ASV_4007
ASV_4008,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,NA,ASV_4008
ASV_4009,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,NA,ASV_4009
ASV_4010,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,NA,ASV_4010
ASV_4011,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,uncultured bacterium,uncultured bacterium,ASV_4011
ASV_4012,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Fimbriiglobus,NA,ASV_4012
ASV_4013,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Anaerococcus,NA,ASV_4013
ASV_4014,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,uncultured bacterium,ASV_4014
ASV_4015,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,NA,ASV_4015
ASV_4016,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,uous_taxa,uous_taxa,ASV_4016
ASV_4017,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,SH-PL14,uous_taxa,ASV_4017
ASV_4018,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,Sorangium cellulosum,ASV_4018
ASV_4019,Bacteria,Chloroflexi,Gitt-GS-136,NA,NA,NA,NA,ASV_4019
ASV_4020,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,uncultured organism,ASV_4020
ASV_4021,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,uncultured bacterium,ASV_4021
ASV_4022,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,uncultured bacterium,ASV_4022
ASV_4023,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Arcicella,uous_taxa,ASV_4023
ASV_4024,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,metagenome,metagenome,metagenome,ASV_4024
ASV_4025,Bacteria,Latescibacteria,uncultured Acidobacterium sp.,uncultured Acidobacterium sp.,uncultured Acidobacterium sp.,uncultured Acidobacterium sp.,uncultured Acidobacterium sp.,ASV_4025
ASV_4026,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,NA,ASV_4026
ASV_4027,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,NA,ASV_4027
ASV_4028,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,uncultured bacterium,uncultured bacterium,ASV_4028
ASV_4029,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA,ASV_4029
ASV_4030,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Hephaestia,uncultured bacterium,ASV_4030
ASV_4031,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA,ASV_4031
ASV_4032,Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA,ASV_4032
ASV_4033,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,uncultured bacterium,ASV_4033
ASV_4095,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured bacterium,ASV_4095
ASV_4096,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured bacterium,uncultured bacterium,ASV_4096
ASV_4097,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Flexibacter,NA,ASV_4097
ASV_4098,Bacteria,BRC1,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium,ASV_4098
ASV_4099,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,bacterium Ellin506,ASV_4099
ASV_4100,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,uncultured,delta proteobacterium WX81,ASV_4100
ASV_4101,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA,ASV_4101
ASV_4102,Bacteria,Chloroflexi,TK10,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_4102
ASV_4103,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,uncultured bacterium,uncultured bacterium,ASV_4103
ASV_4104,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,NA,ASV_4104
ASV_4105,Bacteria,Chloroflexi,Ktedonobacteria,C0119,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_4105
ASV_4106,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,uncultured bacterium,uncultured bacterium,ASV_4106
ASV_4107,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,ASV_4107
ASV_4108,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,NA,ASV_4108
ASV_4109,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Acidipila,uncultured bacterium,ASV_4109
ASV_4110,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured prokaryote,ASV_4110
ASV_4111,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus pectinilyticus,ASV_4111
ASV_4112,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,NA,NA,ASV_4112
ASV_4113,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured bacterium,ASV_4113
ASV_4114,Bacteria,Chloroflexi,Ktedonobacteria,C0119,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium,ASV_4114
ASV_4115,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA,ASV_4115
ASV_4116,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,ASV_4116
ASV_4117,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,NA,ASV_4117
ASV_4118,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,Spirosoma sp. 15J16-2T3A,ASV_4118
ASV_4119,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,uncultured bacterium,ASV_4119
ASV_4120,Bacteria,Chloroflexi,TK10,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,ASV_4120
ASV_4121,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,NA,ASV_4121
ASV_4122,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured delta proteobacterium,uncultured delta proteobacterium,ASV_4122
ASV_4123,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA,ASV_4123
ASV_4124,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Sporomusa,uncultured bacterium,ASV_4124
ASV_4125,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Candidatus Solibacter,NA,ASV_4125
ASV_4126,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,NA,NA,ASV_4126
ASV_4127,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,metagenome,ASV_4127
ASV_4128,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,ASV_4128
ASV_4129,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,ASV_4129
ASV_4130,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured bacterium,ASV_4130
ASV_4131,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,uncultured bacterium,ASV_4131
ASV_4132,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,uncultured bacterium,ASV_4132
ASV_4133,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured Bacteroidetes bacterium,ASV_4133
ASV_4134,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,uncultured bacterium,uncultured bacterium,ASV_4134
ASV_4135,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,NA,NA,ASV_4135
ASV_4136,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,ASV_4136
ASV_4137,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA,ASV_4137
ASV_4138,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,NA,ASV_4138
ASV_4139,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Arsenicicoccus,uous_taxa,ASV_4139
ASV_4140,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,NA,ASV_4140
ASV_4141,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,uncultured,uous_taxa,ASV_4141
ASV_4142,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,metagenome,metagenome,ASV_4142
ASV_4143,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,uncultured bacterium,ASV_4143
ASV_4144,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,NA,ASV_4144
ASV_4145,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium,ASV_4145
ASV_4146,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured proteobacterium,ASV_4146
ASV_4147,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Terriglobus,NA,ASV_4147
ASV_4148,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,ASV_4148
ASV_4149,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,uncultured Roseomonas sp.,ASV_4149
ASV_4150,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured bacterium,ASV_4150
ASV_4151,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,uncultured bacterium,uncultured bacterium,ASV_4151
ASV_4152,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA,ASV_4152
ASV_4153,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Risungbinella,NA,ASV_4153
ASV_4154,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,NA,NA,ASV_4154
ASV_4155,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,uncultured Acidimicrobiales bacterium,uncultured Acidimicrobiales bacterium,uncultured Acidimicrobiales bacterium,ASV_4155
ASV_4156,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,NA,ASV_4156
ASV_4157,Bacteria,Chloroflexi,Anaerolineae,SJA-15,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_4157
ASV_4158,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,NA,NA,ASV_4158
ASV_4159,Bacteria,Acidobacteria,Holophagae,Subgroup 7,NA,NA,NA,ASV_4159
ASV_4161,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,metagenome,ASV_4161
ASV_4162,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,uncultured Firmicutes bacterium,ASV_4162
ASV_4163,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus Alysiosphaera,uous_taxa,ASV_4163
ASV_4164,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Pelosinus,NA,ASV_4164
ASV_4165,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA,ASV_4165
ASV_4166,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,uncultured bacterium,ASV_4166
ASV_4167,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,metagenome,ASV_4167
ASV_4168,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Proteiniclasticum,uncultured bacterium,ASV_4168
ASV_4169,Bacteria,Chloroflexi,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_4169
ASV_4185,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,uncultured bacterium,uncultured bacterium,ASV_4185
ASV_4186,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,NA,ASV_4186
ASV_4188,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,NA,ASV_4188
ASV_4189,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,mouse gut metagenome,ASV_4189
ASV_4190,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA,ASV_4190
ASV_4191,Bacteria,Chloroflexi,TK10,NA,NA,NA,NA,ASV_4191
ASV_4192,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA,ASV_4192
ASV_4193,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA,ASV_4193
ASV_4194,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,NA,NA,NA,ASV_4194
ASV_4195,Bacteria,Gemmatimonadetes,S0134 terrestrial group,NA,NA,NA,NA,ASV_4195
ASV_4196,Bacteria,Chloroflexi,Ktedonobacteria,C0119,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_4196
ASV_4197,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,NA,ASV_4197
ASV_4198,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA,NA,ASV_4198
ASV_4199,Bacteria,Verrucomicrobia,Verrucomicrobiae,uncultured,NA,NA,NA,ASV_4199
ASV_4200,Bacteria,Actinobacteria,MB-A2-108,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_4200
ASV_4201,Bacteria,Acidobacteria,Subgroup 17,NA,NA,NA,NA,ASV_4201
ASV_4202,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA,ASV_4202
ASV_4203,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,NA,ASV_4203
ASV_4204,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,uncultured organism,uncultured organism,ASV_4204
ASV_4205,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,ASV_4205
ASV_4206,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,ASV_4206
ASV_4207,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium,uncultured Termite group 1 bacterium,ASV_4207
ASV_4208,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae UCG-004,uncultured Mollicutes bacterium,ASV_4208
ASV_4209,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Mucinivorans,uncultured bacterium,ASV_4209
ASV_4210,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,NA,ASV_4210
ASV_4211,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 5,uncultured bacterium,ASV_4211
ASV_4212,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,uncultured bacterium,ASV_4212
ASV_4213,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,NA,NA,NA,ASV_4213
ASV_4214,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,ASV_4214
ASV_4215,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,Family XIII AD3011 group,uncultured bacterium,ASV_4215
ASV_4216,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA,ASV_4216
ASV_4217,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,NA,ASV_4217
ASV_4218,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,metagenome,ASV_4218
ASV_4219,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,bacteriap25,NA,NA,ASV_4219
ASV_4220,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA,ASV_4220
ASV_4221,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,NA,ASV_4221
ASV_4222,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,metagenome,ASV_4222
ASV_4223,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,NA,NA,ASV_4223
ASV_4224,Bacteria,Chloroflexi,Gitt-GS-136,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_4224
ASV_4225,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 13,uous_taxa,ASV_4225
ASV_4226,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA,ASV_4226
ASV_4227,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,ASV_4227
ASV_4228,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum sp. BEN12,ASV_4228
ASV_4229,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,ASV_4229
